,target
2273,0.1363657283713286
2274,-0.0632519135684936
2275,0.005356696486571052
2276,-0.03638849239423447
2277,-0.033000634077031854
2278,-0.06027372226505312
2279,-0.03344981126055191
2280,0.13608828674441495
2281,-0.028611172619909378
2282,0.13634127201179483
2283,0.15428553130115036
2284,-0.0585854140491641
2285,-0.03697825696419406
2286,-0.02978004354887638
2287,-0.07841495821027912
2288,-0.013811473774404517
2289,-0.010807710249808367
2290,0.1555232368473466
2291,-0.03638849239423447
2292,-0.02819560531330397
2293,-0.05308421781435539
2294,0.12200272761725536
2295,-0.0507753455920961
2296,-0.019573231305112262
2297,-0.019573231305112262
2298,-0.021638780838018783
2299,0.1626718186531559
2300,0.14296114918357924
2301,-0.07417040388611645
2302,-0.023712833675215945
2303,0.00440221979165536
2304,-0.031024340293633452
2305,-0.010438838256288729
2306,-0.0048831985688624485
2307,-0.03638849239423447
2308,0.14458166777554896
2309,-0.030597908094681707
2310,-0.04346558209893046
2311,-0.03134516413406415
2312,-0.007399686630999175
2313,-0.02758587882226655
2314,-0.03898003257312216
2315,-0.03808256499829603
2316,-0.03638849239423447
2317,-0.06327376271876205
2318,-0.02759511419947841
2319,-0.05141635963066605
2320,0.02274346543389305
2321,0.0012747009185894984
2322,-0.05138321330912235
2323,-0.05823275255437121
2324,-0.0549067425036489
2325,0.009315549542525598
2326,-0.03949837520422889
2327,-0.0590583069332721
2328,-0.05534565768413958
2329,-0.03930415103854691
2330,0.12767924995997296
2331,-0.010432105485929835
2332,0.13755815523183312
2333,-0.03508381202213746
2334,-0.038955524424249176
2335,0.13040377516344417
2336,-0.0027853321579602444
2337,-0.02814667885169319
2338,-0.031404872516356104
2339,0.13532170478300307
2340,0.04289803276494496
2341,0.18921385614449598
2342,-0.06237317460509533
2343,-0.04706592264428533
2344,0.18663344202142498
2345,0.004818986211957964
2346,0.1414149667853515
2347,-0.024150443450436553
2348,0.03791350700725173
2349,-0.05872723415889361
2350,-0.044757996699402204
2351,-0.005019556551243638
2352,-0.007542614476048469
2353,-0.055708029767214715
2354,-0.049005507212549385
2355,-0.06445245610420534
2356,-0.018479526575568884
2357,0.032525015242213594
2358,-0.018821871180991892
2359,-0.057916600218497157
2360,0.013359191878391309
2361,0.02662671580866886
2362,0.02662671580866886
2363,-0.0530084659919331
2364,-0.052350494945978425
2365,-0.048613085272368864
2366,-0.025793358179596885
2367,-0.057145024064078224
2368,-0.04006918860791368
2369,-0.03252593286600995
2370,-0.01720026803663001
2371,-0.0025552490675774795
2372,-0.0238278763204894
2373,-0.012248741142680769
2374,-0.019633435866386936
2375,-0.04242506997781824
2376,0.14234771504851695
2377,-0.038347718378706624
2378,-0.02492360675665781
2379,0.1837493405997395
2380,-0.015570762408668289
2381,-0.0332519390366707
2382,0.18005318188798528
2383,0.010539956831213363
2384,-0.05706330616695817
2385,-0.00810142667953365
2386,-0.02046157478649675
2387,-0.04429360220777444
2388,0.1686898592976964
2389,-0.003976997136576061
2390,-0.04618005759493672
2391,-0.049471098913847475
2392,-0.031104482173345306
2393,-0.02492360675665781
2394,-0.06090591508516544
2395,0.01812212260474933
2396,-0.04759425741599628
2397,0.17747844379142835
2398,0.016625408216589074
2399,-0.03638849239423447
2400,-0.062201424067068224
2401,-0.0004096179435186208
2402,0.0009616286036083949
2403,0.13975423786769345
2404,0.17691268736341442
2405,-0.03518513423599333
2406,-0.0554585184951689
2407,-0.03981903998664734
2408,-0.07232319692113863
2409,-0.023360962142836457
2410,0.17003124916159754
2411,0.10169133918688457
2412,0.004013889839646453
2413,-0.0431669333652668
2414,-0.029020695376349215
2415,-0.040021610173156974
2416,-0.02698202890316472
2417,-0.05719524428421365
2418,0.00834955109212094
2419,-0.05351091005390844
2420,0.15152875496949408
2421,0.16729797543321373
2422,-0.06346677673594603
2423,0.1209260044432148
2424,-0.0048831985688624485
2425,-0.049804365193098936
2426,0.17344916715137576
2427,-0.006195008346666295
2428,0.10616412230079217
2429,-0.049455416807551285
2430,-0.04827454132867033
2431,-0.06135183442593143
2432,-0.060282206434341505
2433,-0.054027197820718534
2434,-0.05523966541931141
2435,-0.022032825668703723
2436,-0.07409203019392978
2437,-0.07018972234845564
2438,-0.061573247963061135
2439,0.12310303339852502
2440,-0.043533063988598936
2441,-0.028491065328072867
2442,0.1650614003958548
2443,-0.05656492563080683
2444,0.04070467491634208
2445,-0.0579858719319034
2446,-0.07534030807483812
2447,-0.020731457139339618
2448,0.029687111354749867
2449,-0.07138166655168729
2450,-0.07013351102311038
2451,0.16735591039431197
2452,-0.039571890215243835
2453,0.1287479399864111
2454,-0.02492360675665781
2455,-0.054292609592021215
2456,-0.017222776388353796
2457,0.029687111354749867
2458,-0.05454709027520831
2459,-0.05556164236476389
2460,-0.056501730882861936
2461,-0.03851915553681888
2462,-0.03541412579498586
2463,-0.06915069517438752
2464,-0.04827454132867033
2465,-0.00012459190687900404
2466,-0.030158970812064534
2467,-0.03392996266479513
2468,0.1609937965670696
2469,0.04263654364544373
2470,-0.035084325717893
2471,0.1414149667853515
2472,-0.03223997787065197
2473,-0.052353082530484756
2474,-0.03949837520422889
2475,-0.029135738021622674
2476,-0.06433299562988655
2477,-0.05624151963562243
2478,0.004818986211957964
2479,-0.05468866447590863
2480,-0.07855909117844107
2481,0.003995800563535532
2482,-0.004836671129236286
2483,-0.013138162420957307
2484,-0.0331518199320092
2485,0.13094871075893608
2486,-0.03638849239423447
2487,-0.002697232964858178
2488,-0.04395173348580932
2489,-0.03625915604707815
2490,0.17747844379142835
2491,-0.03125905359606683
2492,-0.0007589913676164222
2493,-0.025200494325083804
2494,-0.01929231086470531
2495,-0.04219469209124285
2496,0.12660217005260216
2497,-0.06450670810808097
2498,-0.06714216263378356
2499,-0.026096797007716936
2500,-0.05206003804623988
2501,0.1837493405997395
2502,0.0376980273942513
2503,0.14013318776779946
